Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,predicted_demand,optimized_supply
WH_109445,EID_59445,Rural,Large,North,Zone 6,8,0,3,3328,Rented,38,0,0,1,222,29.0,2010.0,22,0,A,6,28,30103,28289.47634304283,14500.0
WH_109446,EID_59446,Rural,Large,North,Zone 6,5,3,3,3381,Company Owned,15,1,0,1,172,35.0,2004.0,22,1,B,6,28,26061,26862.967187742935,17500.0
WH_109447,EID_59447,Rural,Mid,South,Zone 2,7,0,2,4501,Company Owned,25,0,0,1,73,58.0,2010.0,18,0,A,5,32,23089,23295.362047598843,23291.712047598845
WH_109448,EID_59448,Rural,Large,North,Zone 6,5,1,3,9091,Company Owned,51,0,0,1,265,35.0,2003.0,23,0,A,4,28,31129,29249.335896441742,17500.0
WH_109449,EID_59449,Rural,Mid,South,Zone 2,8,0,3,4725,Rented,42,1,0,1,172,26.0,2004.0,24,1,A+,4,1,31091,30962.285062079405,13000.0
WH_109450,EID_59450,Rural,Small,South,Zone 6,6,0,4,4581,Company Owned,50,0,0,0,186,26.0,2002.0,26,1,C,4,9,36092,33437.17728982141,13000.0
WH_109452,EID_59452,Urban,Small,West,Zone 6,3,0,2,7508,Company Owned,56,0,0,1,265,27.0,2004.0,26,1,C,5,15,35119,33338.219044174155,13500.0
WH_109459,EID_59459,Rural,Mid,North,Zone 4,8,2,2,5651,Company Owned,56,0,0,1,57,26.0,2019.0,6,1,A,3,26,8144,8051.139282926131,8048.289282926131
WH_109460,EID_59460,Rural,Large,North,Zone 6,7,1,4,5413,Rented,40,0,0,0,186,17.0,2021.0,0,0,,0,6,6073,1398.840388408542,1389.5403884085417
WH_109461,EID_59461,Rural,Large,North,Zone 6,8,0,3,4786,Company Owned,44,0,0,0,77,27.0,2022.0,4,0,C,1,23,6124,6796.813692815573,6792.963692815572
WH_109462,EID_59462,Rural,Large,North,Zone 5,5,0,2,7617,Rented,15,0,0,1,91,33.0,2021.0,6,1,C,2,17,9063,9101.103632106679,9096.55363210668
WH_109464,EID_59464,Rural,Mid,North,Zone 4,8,1,3,4450,Company Owned,66,0,0,0,131,27.0,2009.0,20,0,B+,2,26,23146,26236.422345748637,13500.0
WH_109465,EID_59465,Rural,Large,North,Zone 6,8,0,3,4030,Rented,16,0,0,1,138,24.0,2000.0,38,1,C,2,6,53136,49487.46374681877,12000.0
WH_109472,EID_59472,Rural,Mid,South,Zone 2,8,0,2,4643,Rented,64,0,0,1,240,28.0,2007.0,19,1,A+,2,32,25070,25116.25906962616,14000.0
WH_109473,EID_59473,Rural,Mid,North,Zone 4,5,1,2,4770,Company Owned,58,0,0,1,159,29.0,2008.0,15,1,C,2,26,20090,19619.327519571874,14500.0
WH_109475,EID_59475,Rural,Mid,West,Zone 2,3,0,5,6999,Company Owned,68,1,0,1,70,31.0,2001.0,32,1,A,6,12,44061,40735.58152455653,15500.0
WH_109476,EID_59476,Rural,Mid,West,Zone 4,6,1,4,3006,Rented,15,1,0,1,160,35.0,2021.0,5,0,B+,3,11,6107,7217.552178018115,7209.552178018115
WH_109479,EID_59479,Rural,Large,North,Zone 6,5,0,3,5414,Rented,20,0,0,1,177,21.0,2008.0,22,0,A,3,28,29060,28872.927251199144,10500.0
WH_109481,EID_59481,Rural,Large,North,Zone 5,7,1,2,5057,Rented,53,0,0,1,75,34.0,2001.0,28,0,A,4,17,36119,35651.49859420763,17000.0
WH_109483,EID_59483,Rural,Mid,North,Zone 2,3,0,4,4168,Company Owned,49,0,0,1,189,26.0,2003.0,29,0,A,6,1,37075,36951.59914013991,13000.0
WH_109485,EID_59485,Rural,Small,North,Zone 1,4,0,4,5156,Company Owned,60,1,0,1,253,55.0,2018.0,6,1,C,3,30,9101,8643.92517244126,8631.275172441261
WH_109487,EID_59487,Rural,Large,South,Zone 6,3,0,2,5226,Company Owned,69,0,0,1,227,37.0,2014.0,10,1,A+,4,29,14111,13351.463296670787,13340.113296670786
WH_109489,EID_59489,Rural,Large,North,Zone 6,3,0,3,5141,Rented,65,0,0,1,104,31.0,2006.0,33,0,C,3,6,42136,43129.63088901283,15500.0
WH_109490,EID_59490,Urban,Large,North,Zone 6,3,0,4,3848,Rented,32,0,0,1,80,32.0,2012.0,19,1,C,5,28,24127,24747.74028988069,16000.0
WH_109492,EID_59492,Rural,Large,South,Zone 5,6,2,3,6442,Rented,24,0,0,1,78,31.0,2011.0,19,0,A,3,10,25069,24496.158977267332,15500.0
WH_109495,EID_59495,Rural,Mid,West,Zone 2,7,0,4,5676,Rented,28,0,0,1,162,30.0,2005.0,38,1,C,5,12,54072,49118.94496707333,15000.0
WH_109498,EID_59498,Rural,Small,North,Zone 1,4,0,4,4399,Company Owned,70,1,0,1,254,31.0,2015.0,12,1,A+,1,30,16106,16768.02664658724,15500.0
WH_109501,EID_59501,Rural,Large,South,Zone 5,5,0,3,4049,Company Owned,52,0,0,1,230,25.0,2000.0,31,1,A+,6,10,41056,39354.84732507827,12500.0
WH_109505,EID_59505,Rural,Mid,South,Zone 3,8,0,3,3348,Rented,54,0,0,0,79,20.0,2021.0,5,0,B,1,19,6057,8034.259806686576,8030.309806686576
WH_109507,EID_59507,Rural,Mid,West,Zone 4,4,0,4,4867,Company Owned,59,0,0,1,208,20.0,1998.0,22,1,A,4,26,29056,27914.240491908393,10000.0
WH_109508,EID_59508,Urban,Large,North,Zone 6,5,0,5,4376,Rented,34,0,0,0,84,20.0,2016.0,10,0,C,6,23,13134,13010.258719769015,10000.0
WH_109509,EID_59509,Rural,Mid,North,Zone 2,5,1,2,5327,Company Owned,37,1,0,1,124,43.0,2003.0,34,1,A+,5,22,46136,43407.08128860817,21500.0
WH_109510,EID_59510,Rural,Large,North,Zone 6,3,1,2,6682,Rented,39,0,0,0,100,38.0,2016.0,7,0,B+,5,6,9068,8993.019614840217,8988.019614840217
WH_109511,EID_59511,Rural,Large,West,Zone 5,4,1,2,4046,Company Owned,26,0,1,0,121,25.0,1996.0,32,0,C,3,25,42119,40771.88533814257,12500.0
WH_109512,EID_59512,Rural,Small,North,Zone 1,3,0,2,4463,Company Owned,57,0,0,0,253,37.0,2012.0,17,0,B,2,31,21090,22856.29897029503,18500.0
WH_109516,EID_59516,Rural,Large,North,Zone 6,8,0,5,2268,Company Owned,40,0,0,1,191,28.0,2005.0,33,0,B,3,28,41138,43057.98684620921,14000.0
WH_109518,EID_59518,Rural,Mid,South,Zone 2,7,0,2,6427,Rented,56,1,0,1,182,32.0,2013.0,8,1,C,2,22,10103,11146.131603026966,11137.031603026966
WH_109520,EID_59520,Rural,Mid,South,Zone 4,3,0,2,6933,Company Owned,60,0,0,1,87,36.0,1996.0,33,1,A+,4,26,47073,42170.94412972208,18000.0
WH_109531,EID_59531,Rural,Small,North,Zone 6,3,4,3,4472,Company Owned,60,0,0,0,234,25.0,2004.0,24,0,B,2,8,27120,30117.917859950918,12500.0
WH_109533,EID_59533,Rural,Mid,West,Zone 4,4,0,2,5733,Company Owned,22,0,0,1,75,38.0,1997.0,24,1,A+,5,11,31124,30218.530431199528,19000.0
WH_109538,EID_59538,Rural,Mid,West,Zone 3,3,0,2,4641,Rented,36,0,0,0,123,19.0,2001.0,32,1,A+,2,19,42078,41704.56684957462,9500.0
WH_109541,EID_59541,Rural,Small,North,Zone 6,4,1,4,5418,Rented,67,0,0,0,68,19.0,2002.0,25,0,B,2,8,30091,32280.364829496422,9500.0
WH_109542,EID_59542,Rural,Large,South,Zone 6,5,0,3,4909,Rented,32,0,0,0,149,26.0,2007.0,15,1,A+,4,29,21146,19395.405780418572,13000.0
WH_109543,EID_59543,Rural,Large,North,Zone 5,3,0,3,4951,Rented,38,0,0,1,180,25.0,2021.0,4,1,A,3,10,5102,6240.676987502869,6231.676987502869
WH_109545,EID_59545,Rural,Large,West,Zone 6,7,0,3,8708,Company Owned,43,0,0,0,136,21.0,2014.0,7,1,A+,3,6,9130,9666.43915790142,9659.63915790142
WH_109546,EID_59546,Rural,Small,South,Zone 6,3,2,4,5339,Company Owned,70,0,0,1,176,30.0,2006.0,16,0,B+,3,9,18136,20210.668293225346,15000.0
WH_109550,EID_59550,Rural,Large,North,Zone 5,4,0,3,5306,Company Owned,16,0,0,0,81,25.0,2006.0,30,1,A+,5,17,42116,38717.867756479915,12500.0
WH_109552,EID_59552,Rural,Small,East,Zone 6,8,0,4,4783,Rented,35,0,1,1,150,29.0,1999.0,25,0,B,5,15,31115,31670.908673481405,14500.0
WH_109553,EID_59553,Rural,Mid,North,Zone 2,7,0,4,4264,Rented,16,0,0,0,243,24.0,2011.0,17,0,B+,1,12,21056,23026.9012587459,12000.0
WH_109558,EID_59558,Rural,Large,West,Zone 6,4,0,3,4320,Rented,30,0,0,1,69,37.0,2015.0,11,1,C,4,6,14125,14732.197496149049,14728.74749614905
WH_109559,EID_59559,Rural,Small,South,Zone 6,8,0,2,3723,Rented,42,0,0,1,257,28.0,2013.0,11,1,A+,1,2,15105,15315.648404305364,14000.0
WH_109560,EID_59560,Rural,Large,North,Zone 6,3,0,2,4526,Company Owned,56,0,0,1,177,29.0,2007.0,14,1,A+,5,28,19125,17844.06929248944,14500.0
WH_109563,EID_59563,Rural,Mid,South,Zone 2,8,0,2,6675,Rented,57,0,0,0,59,46.0,2019.0,6,1,C,2,32,9105,8957.815546499449,8954.865546499448
WH_109564,EID_59564,Rural,Mid,West,Zone 2,4,0,2,7334,Company Owned,48,1,0,1,186,24.0,2005.0,34,0,B+,5,12,41078,43882.5843403748,12000.0
WH_109565,EID_59565,Rural,Large,West,Zone 6,4,0,3,4434,Company Owned,48,0,0,1,205,26.0,2003.0,24,0,B+,6,6,30110,30406.14835676673,13000.0
WH_109566,EID_59566,Urban,Mid,South,Zone 2,4,0,2,5706,Rented,38,0,0,0,171,38.0,2008.0,20,0,B,2,32,24088,26496.993269104423,19000.0
WH_109568,EID_59568,Rural,Large,North,Zone 5,3,0,3,5899,Rented,32,0,0,1,227,34.0,2020.0,6,0,B+,2,17,7061,9029.459589303064,9018.109589303063
WH_109572,EID_59572,Rural,Small,North,Zone 6,5,0,4,3891,Company Owned,49,0,0,1,156,27.0,2006.0,15,1,B+,5,9,18090,19081.515406360442,13500.0
WH_109573,EID_59573,Rural,Large,South,Zone 5,3,1,3,4892,Company Owned,45,1,0,1,185,31.0,2005.0,24,1,C,3,10,31076,30943.960469978134,15500.0
WH_109574,EID_59574,Rural,Large,South,Zone 6,3,0,2,4567,Rented,24,0,0,0,260,19.0,2007.0,26,1,C,3,29,36114,34037.64383509403,9500.0
WH_109581,EID_59581,Rural,Small,South,Zone 1,3,0,2,5362,Rented,56,0,0,1,86,49.0,2006.0,22,1,A+,3,31,30078,28729.639165591885,24500.0
WH_109582,EID_59582,Rural,Small,North,Zone 6,8,0,3,5116,Rented,31,0,0,1,144,28.0,2007.0,19,1,A+,2,13,27102,25116.25906962616,14000.0
WH_109584,EID_59584,Rural,Small,North,Zone 1,7,0,2,5823,Company Owned,50,1,0,1,93,25.0,2017.0,8,0,C,6,21,10126,10463.722449223365,10459.072449223366
WH_109586,EID_59586,Rural,Small,North,Zone 6,6,1,4,5993,Company Owned,70,0,0,1,222,42.0,2018.0,5,0,B+,2,13,6079,7244.866380861786,7233.766380861785
WH_109589,EID_59589,Rural,Small,North,Zone 6,4,0,3,4831,Rented,27,0,0,0,74,25.0,2022.0,0,0,,0,8,5086,1802.699397371558,1798.9993973715582
WH_109591,EID_59591,Rural,Large,South,Zone 5,8,0,2,7645,Company Owned,46,0,0,1,188,39.0,1998.0,25,0,B,6,10,30148,31357.018299423245,19500.0
WH_109592,EID_59592,Urban,Mid,North,Zone 3,5,0,3,5891,Rented,51,0,0,1,105,26.0,2013.0,19,0,C,2,27,24083,25546.12332644791,13000.0
WH_109593,EID_59593,Rural,Large,North,Zone 6,5,0,2,9328,Company Owned,64,0,0,1,88,34.0,2020.0,5,0,B,3,29,6151,7478.123101373902,7473.723101373902
WH_109594,EID_59594,Rural,Mid,West,Zone 4,7,0,3,4168,Rented,15,0,0,0,110,19.0,2000.0,32,1,A,4,11,43057,41148.43014426195,9500.0
WH_109596,EID_59596,Rural,Large,West,Zone 6,6,0,2,5817,Company Owned,64,0,0,1,147,25.0,2021.0,0,0,,0,23,6063,1731.0553545679431,1723.705354567943
WH_109603,EID_59603,Rural,Small,North,Zone 6,8,0,4,5488,Company Owned,36,0,0,1,127,31.0,2004.0,26,0,B+,4,9,31108,33580.46537542867,15500.0
WH_109605,EID_59605,Rural,Large,West,Zone 6,4,0,4,4383,Rented,26,0,0,0,216,28.0,2011.0,18,1,B,2,23,21103,24093.745084166032,14000.0
WH_109607,EID_59607,Rural,Large,West,Zone 6,8,0,5,5989,Rented,29,0,0,0,98,38.0,2021.0,5,0,B+,1,23,6065,8034.259806686576,8029.359806686576
WH_109614,EID_59614,Rural,Mid,South,Zone 4,4,2,2,4284,Company Owned,35,0,0,1,186,19.0,1996.0,30,1,A+,2,26,40124,38063.73638988848,9500.0
WH_109616,EID_59616,Rural,Large,West,Zone 6,6,1,4,4447,Rented,68,0,0,1,107,24.0,2005.0,31,0,B+,3,6,37119,40107.59156670055,12000.0
WH_109618,EID_59618,Rural,Small,South,Zone 6,7,0,3,5271,Rented,69,0,0,0,216,25.0,2012.0,18,0,B+,6,15,21098,23196.403801951557,12500.0
WH_109619,EID_59619,Rural,Mid,South,Zone 3,3,2,2,4378,Rented,60,1,0,1,161,40.0,2007.0,22,0,B,2,27,26057,28379.09960733127,20000.0
WH_109620,EID_59620,Rural,Large,West,Zone 5,5,0,6,5041,Company Owned,49,1,0,1,188,42.0,2002.0,31,0,C,6,5,42065,39498.13541068553,21000.0
WH_109621,EID_59621,Rural,Large,South,Zone 5,6,0,2,4580,Rented,69,0,0,1,177,32.0,2017.0,19,0,C,3,25,26136,25590.453166407853,16000.0
WH_109623,EID_59623,Rural,Mid,North,Zone 2,6,0,3,4127,Rented,19,0,0,0,191,18.0,2013.0,15,1,A+,4,1,22135,19825.27003724032,9000.0
WH_109625,EID_59625,Rural,Mid,North,Zone 4,6,0,3,5081,Rented,50,0,1,0,221,29.0,2000.0,36,1,A+,2,26,48136,46869.283433469536,14500.0
WH_109626,EID_59626,Rural,Mid,West,Zone 2,7,0,3,2653,Company Owned,42,0,0,0,127,25.0,2010.0,15,1,B+,2,12,19128,20094.830571338505,12500.0
WH_109627,EID_59627,Rural,Mid,North,Zone 3,4,0,2,5713,Company Owned,34,0,0,1,153,25.0,2019.0,6,1,C,3,27,8100,8715.569215244905,8707.919215244905
WH_109628,EID_59628,Rural,Mid,North,Zone 4,7,1,4,4302,Company Owned,46,0,1,0,174,23.0,2016.0,12,1,A,5,26,16123,15538.470398213394,11500.0
WH_109629,EID_59629,Rural,Mid,South,Zone 3,6,0,2,4201,Rented,40,0,0,1,131,29.0,2010.0,15,0,C,5,19,20057,19368.09157757493,14500.0
WH_109631,EID_59631,Rural,Small,North,Zone 6,7,0,3,8610,Rented,34,0,0,0,174,16.0,2004.0,23,0,A,5,8,31086,29410.948574150243,8000.0
WH_109632,EID_59632,Rural,Large,South,Zone 6,8,0,2,4891,Rented,37,0,0,0,167,18.0,1998.0,14,1,A+,5,29,18069,17199.272907256847,9000.0
WH_109633,EID_59633,Rural,Mid,West,Zone 2,4,1,2,6643,Company Owned,47,1,1,1,125,35.0,2006.0,29,0,B,2,1,35088,37803.30162740944,17500.0
WH_109635,EID_59635,Rural,Mid,West,Zone 4,6,0,4,6179,Company Owned,39,0,0,1,144,26.0,2001.0,38,0,B+,2,11,47131,49559.107789622416,13000.0
WH_109637,EID_59637,Rural,Mid,West,Zone 3,7,1,5,4122,Company Owned,25,0,0,1,191,21.0,2003.0,25,0,A,4,19,32136,31867.516209791007,10500.0
WH_109638,EID_59638,Rural,Large,West,Zone 6,5,0,6,6479,Company Owned,56,1,0,1,222,37.0,2012.0,17,0,A,6,23,24088,21887.31364527694,18500.0
WH_109640,EID_59640,Rural,Large,North,Zone 6,3,0,2,5575,Rented,63,0,0,0,235,17.0,2021.0,0,0,,0,28,6138,1731.0553545679431,1719.3053545679431
WH_109646,EID_59646,Rural,Mid,North,Zone 4,3,1,3,5721,Rented,57,0,0,1,167,30.0,1998.0,24,0,B,5,26,29084,29957.95950784374,15000.0
WH_109649,EID_59649,Rural,Mid,North,Zone 2,4,0,3,5224,Rented,42,0,0,1,256,40.0,2008.0,21,0,B+,5,1,24065,27079.344432015467,20000.0
WH_109650,EID_59650,Rural,Large,West,Zone 5,3,3,4,4289,Company Owned,33,0,0,0,248,27.0,1999.0,25,0,C,4,14,31145,30916.510106257745,13500.0
WH_109651,EID_59651,Rural,Mid,North,Zone 4,3,0,4,5818,Company Owned,35,0,1,1,98,34.0,2016.0,21,1,A+,4,26,31149,27894.743105698988,17000.0
WH_109652,EID_59652,Rural,Mid,South,Zone 3,7,0,4,4758,Company Owned,56,0,0,1,182,29.0,2013.0,14,0,B+,3,27,16074,18758.426211820217,14500.0
WH_109654,EID_59654,Rural,Large,East,Zone 5,4,0,4,3691,Company Owned,21,0,0,1,196,22.0,2008.0,22,0,B,6,14,26094,28146.1882574356,11000.0
WH_109655,EID_59655,Rural,Large,South,Zone 6,5,0,4,6514,Company Owned,64,0,0,0,234,27.0,2001.0,24,0,B+,6,29,28076,30262.8602711595,13500.0
WH_109656,EID_59656,Rural,Mid,West,Zone 3,3,0,3,6317,Rented,69,0,0,1,112,29.0,2015.0,14,1,C,3,27,19097,18901.714297427447,14500.0
WH_109658,EID_59658,Rural,Small,North,Zone 1,6,0,3,5244,Company Owned,56,0,0,1,97,36.0,2001.0,26,0,B+,6,3,31055,32881.040584508766,18000.0
WH_109660,EID_59660,Rural,Large,North,Zone 6,6,0,4,4515,Company Owned,69,1,0,1,96,39.0,2014.0,12,1,A+,5,6,16123,15727.397278765537,15722.597278765537
WH_109664,EID_59664,Rural,Large,South,Zone 5,8,0,2,5207,Rented,46,0,0,0,81,18.0,2011.0,16,1,A,2,10,23086,21475.564770816767,9000.0
WH_109667,EID_59667,Rural,Small,North,Zone 1,4,0,2,8585,Company Owned,41,0,0,1,255,24.0,2015.0,14,1,C,5,30,19105,18417.221634918416,12000.0
WH_109668,EID_59668,Rural,Small,East,Zone 6,3,2,7,4352,Rented,34,0,0,0,88,19.0,2015.0,9,1,B,4,15,11101,11449.58725048101,9500.0
WH_109670,EID_59670,Rural,Large,North,Zone 6,7,3,2,6374,Company Owned,66,0,0,1,154,30.0,2005.0,27,1,C,5,7,35113,33722.30834517421,15000.0
WH_109671,EID_59671,Rural,Large,North,Zone 6,3,0,3,5226,Rented,20,0,0,1,169,33.0,2012.0,19,1,A+,6,23,25115,24505.493958626175,16500.0
WH_109676,EID_59676,Rural,Large,West,Zone 6,8,0,5,4076,Rented,64,1,0,1,145,25.0,2020.0,4,0,B+,2,6,5145,6411.279275953799,6404.029275953799
WH_109678,EID_59678,Rural,Mid,North,Zone 4,8,1,4,5994,Rented,68,0,1,1,151,37.0,2015.0,13,0,C,2,26,17069,17502.65550584797,17495.105505847972
WH_109684,EID_59684,Rural,Mid,South,Zone 4,8,0,3,6956,Rented,49,0,0,0,90,28.0,2007.0,28,1,A+,4,20,37143,36413.57781718878,14000.0
WH_109685,EID_59685,Rural,Mid,West,Zone 4,4,0,2,6899,Rented,56,0,0,0,88,16.0,2007.0,17,0,B,4,26,21070,22013.586093767837,8000.0
WH_109688,EID_59688,Rural,Large,West,Zone 5,6,0,2,4846,Company Owned,25,0,0,0,77,28.0,2017.0,13,0,B+,4,25,17112,17493.665895105543,14000.0
WH_109689,EID_59689,Rural,Small,West,Zone 1,4,0,2,4072,Company Owned,70,0,0,1,129,32.0,2018.0,12,0,B+,1,3,15129,16982.958774998115,16000.0
WH_109691,EID_59691,Urban,Mid,West,Zone 2,6,0,4,3322,Rented,31,0,0,0,253,17.0,2012.0,21,1,A+,1,18,29087,28334.905928248045,8500.0
WH_109692,EID_59692,Rural,Large,North,Zone 6,3,0,3,3904,Company Owned,41,0,0,1,136,32.0,2008.0,18,1,B+,4,28,24110,23394.3202932461,16000.0
WH_109694,EID_59694,Rural,Large,North,Zone 6,8,0,3,5842,Rented,39,0,0,1,198,31.0,2022.0,5,0,C,1,29,6121,8105.903849490191,8096.00384949019
WH_109695,EID_59695,Rural,Mid,South,Zone 2,8,0,2,5139,Company Owned,46,0,0,1,152,41.0,2014.0,16,1,A+,6,32,24055,20721.51157420955,20500.0
WH_109696,EID_59696,Rural,Small,North,Zone 1,8,0,4,6611,Rented,61,0,0,1,90,27.0,2002.0,27,0,B,4,16,33136,34746.26744649603,13500.0
WH_109699,EID_59699,Rural,Mid,West,Zone 4,5,0,4,2413,Company Owned,46,0,0,1,234,29.0,2008.0,16,1,B+,4,11,21128,20776.139979896834,14500.0
WH_109700,EID_59700,Rural,Large,North,Zone 6,6,1,3,4364,Company Owned,40,0,0,1,257,31.0,2009.0,14,1,B+,2,28,17069,18381.88140570087,15500.0
WH_109702,EID_59702,Rural,Small,North,Zone 1,4,0,3,5110,Rented,65,0,0,1,241,25.0,1998.0,23,1,B,5,3,28109,28981.084317328496,12500.0
WH_109704,EID_59704,Rural,Mid,South,Zone 3,5,4,2,5666,Rented,27,0,0,0,260,17.0,2020.0,6,0,A,3,27,7151,7458.353393410973,7445.353393410973
WH_109706,EID_59706,Rural,Small,West,Zone 6,3,0,4,2986,Rented,28,0,0,0,203,17.0,2019.0,6,0,B+,3,2,8101,8715.569215244905,8500.0
WH_109709,EID_59709,Rural,Large,North,Zone 6,3,0,2,5265,Rented,61,0,0,1,64,35.0,2010.0,16,1,A+,6,23,22123,20434.935402995063,17500.0
WH_109710,EID_59710,Rural,Large,South,Zone 5,4,0,3,4431,Company Owned,35,0,1,1,67,42.0,2005.0,31,1,A,4,14,43081,40197.56020160543,21000.0
WH_109711,EID_59711,Rural,Small,West,Zone 6,4,0,4,6599,Rented,50,0,0,1,189,24.0,2021.0,0,0,,0,9,8106,1731.0553545679431,1721.605354567943
WH_109712,EID_59712,Rural,Large,North,Zone 6,8,0,2,5009,Rented,45,0,0,1,144,21.0,1998.0,23,0,C,6,23,30082,28738.83798607398,10500.0
WH_109713,EID_59713,Rural,Mid,South,Zone 2,6,0,3,4776,Company Owned,44,1,0,1,217,38.0,2016.0,13,0,B,5,32,15060,17179.775521047413,17168.925521047415
WH_109714,EID_59714,Urban,Small,South,Zone 6,8,1,3,4725,Company Owned,60,0,1,1,270,25.0,2002.0,14,1,C,3,2,19121,17638.126774820965,12500.0
WH_109715,EID_59715,Rural,Large,South,Zone 6,4,1,3,4724,Company Owned,15,0,0,1,267,30.0,2012.0,17,0,B+,4,29,20139,22039.59134162657,15000.0
WH_109716,EID_59716,Rural,Small,North,Zone 6,7,0,2,5153,Company Owned,16,1,0,1,56,28.0,2004.0,22,0,B+,2,15,27136,28828.5974112392,14000.0
WH_109718,EID_59718,Rural,Mid,South,Zone 3,6,0,2,5927,Rented,20,0,0,1,261,39.0,2021.0,5,1,C,2,19,6086,7792.013475432061,7778.9634754320605
WH_109719,EID_59719,Rural,Mid,West,Zone 4,3,0,3,4671,Company Owned,50,0,0,1,253,24.0,2015.0,18,1,A+,2,26,27133,24380.32125538052,12000.0
WH_109720,EID_59720,Rural,Mid,West,Zone 3,3,0,6,4331,Rented,55,0,0,1,134,37.0,2021.0,4,1,C,1,27,5072,6725.169650011929,6718.469650011928
WH_109723,EID_59723,Rural,Small,West,Zone 1,6,1,3,3002,Rented,32,0,0,1,96,19.0,2022.0,0,0,,0,3,6059,1470.4844312121568,1465.6844312121568
WH_109726,EID_59726,Rural,Mid,West,Zone 4,4,0,7,8268,Company Owned,64,0,0,1,87,27.0,2019.0,5,0,C,3,11,6149,7406.479058570258,7402.129058570257
WH_109727,EID_59727,Rural,Small,South,Zone 6,8,4,2,5071,Rented,32,0,0,0,210,29.0,2005.0,16,0,B+,4,9,19109,19232.347986848414,14500.0
WH_109728,EID_59728,Rural,Mid,South,Zone 3,4,0,2,5003,Company Owned,25,0,0,1,265,43.0,2007.0,19,1,B+,3,19,25062,24874.012738371617,21500.0
WH_109729,EID_59729,Rural,Mid,South,Zone 3,6,0,2,5159,Company Owned,31,0,0,0,271,22.0,1999.0,28,1,A,4,27,40139,35840.4254747598,11000.0
WH_109732,EID_59732,Rural,Small,West,Zone 1,3,3,3,4857,Rented,35,0,0,1,233,31.0,2008.0,19,1,A+,4,3,25146,23706.765551442542,15500.0
WH_109733,EID_59733,Urban,Large,North,Zone 6,5,4,4,4685,Rented,46,0,0,1,208,26.0,2017.0,8,0,B+,2,28,9127,10103.847909603908,10093.447909603909
WH_109735,EID_59735,Urban,Mid,West,Zone 4,6,1,4,5694,Company Owned,29,0,0,1,107,43.0,1998.0,34,0,A,6,11,44079,42806.61474333552,21500.0
WH_109741,EID_59741,Rural,Small,North,Zone 1,8,0,4,4863,Company Owned,32,0,0,0,220,33.0,2006.0,23,1,B+,3,3,28115,30038.729322266532,16500.0
WH_109742,EID_59742,Rural,Small,South,Zone 6,8,0,2,7238,Rented,22,0,0,1,79,25.0,2000.0,29,0,B,4,9,36133,37221.159674238064,12500.0
WH_109744,EID_59744,Rural,Mid,West,Zone 3,5,0,5,4853,Rented,59,0,0,1,57,36.0,2000.0,22,0,B,6,19,28141,27573.03591500662,18000.0
WH_109748,EID_59748,Rural,Large,North,Zone 6,6,0,2,8928,Company Owned,53,0,0,1,108,31.0,2014.0,10,1,A+,1,29,13150,14078.202290434361,14072.802290434362
WH_109749,EID_59749,Urban,Large,West,Zone 5,8,0,4,5893,Rented,59,0,0,1,203,26.0,2003.0,25,1,A+,6,14,32114,31715.238513441378,13000.0
WH_109750,EID_59750,Rural,Large,West,Zone 5,6,1,2,4573,Company Owned,59,0,0,0,101,25.0,2005.0,14,1,B,6,10,17095,17126.319909468264,12500.0
WH_109751,EID_59751,Rural,Small,South,Zone 1,5,0,4,4759,Company Owned,45,0,0,1,258,28.0,2005.0,22,0,C,2,21,28103,28900.241454042814,14000.0
WH_109754,EID_59754,Rural,Mid,South,Zone 4,8,0,2,4578,Company Owned,16,0,0,0,169,24.0,2012.0,19,0,B,4,26,22079,24989.986621135205,12000.0
WH_109756,EID_59756,Rural,Large,West,Zone 6,3,0,5,4065,Company Owned,26,0,0,0,104,33.0,1999.0,30,0,B,2,6,36075,38943.09845061813,16500.0
WH_109759,EID_59759,Rural,Small,South,Zone 1,3,0,3,6124,Rented,34,0,0,0,121,26.0,2020.0,7,0,B,3,21,9084,10096.303414723137,10090.253414723136
WH_109762,EID_59762,Rural,Small,South,Zone 1,7,0,2,4238,Rented,30,0,0,1,107,36.0,2014.0,9,0,C,4,21,12133,12042.373139996169,12037.023139996169
WH_109763,EID_59763,Rural,Large,West,Zone 6,8,0,2,5703,Rented,27,0,1,1,80,34.0,2018.0,11,0,C,2,23,14066,15431.622287068982,15427.622287068982
WH_109765,EID_59765,Rural,Small,North,Zone 1,7,0,5,3555,Rented,28,0,0,1,63,32.0,2011.0,20,0,C,3,21,25067,26469.679066260753,16000.0
WH_109766,EID_59766,Rural,Mid,South,Zone 4,5,0,2,5087,Company Owned,18,0,0,1,170,35.0,2013.0,20,0,B+,2,26,23139,26855.213483122527,17500.0
WH_109767,EID_59767,Rural,Large,North,Zone 6,5,0,3,5503,Company Owned,36,0,0,0,211,21.0,2006.0,34,1,A+,3,23,48082,44438.721045687475,10500.0
